Gene_name	TranscriptID	Chromosome	Transcript_length	GC_Content	GC_Stretch	Missing_exon	Deleted_exon	TOGA_status
LOC100920400	XM_031939358.1	NC_045430.1	5031	44.70	3.51643192488263	No	No	I
CDK17	XM_031939816.1	NC_045430.1	1407	42.64	3.66666666666667	No	No	I
LOC116419358	XM_031938910.1	NC_045430.1	396	70.96	5.60526315789474	No	No	L
PPFIA2	XM_031938565.1	NC_045430.1	3708	44.82	3.57142857142857	Yes	No	PI
LOC116419666	XM_031940932.1	NC_045430.1	309	79.94	8.23076923076923	No	No	UL
NANOG	XM_003772450.2	NC_045430.1	936	46.15	3.59459459459459	No	No	I
NRCAM	XM_031938810.1	NC_045430.1	3519	41.01	3.43809523809524	No	No	I
RANGAP1	XM_031940863.1	NC_045430.1	1746	57.62	4.03030303030303	Yes	No	PI
DPP6	XM_031941257.1	NC_045430.1	2418	44.38	3.55056179775281	Yes	No	PI
ATF7IP	XM_023504545.2	NC_045430.1	3300	43.00	3.37383177570093	No	No	I
ANO10	XM_031940459.1	NC_045430.1	1983	49.62	3.91836734693878	Yes	No	PI
NEK10	XM_031940381.1	NC_045430.1	3582	46.34	3.65161290322581	No	No	UL
CNOT4	XM_031939119.1	NC_045430.1	1692	46.04	3.67901234567901	No	No	I
TMEM106B	XM_031940725.1	NC_045430.1	825	47.64	4.23529411764706	No	No	I
GPR85	XM_031938839.1	NC_045430.1	1113	47.80	3.8	No	No	I
CRADD	XM_031938971.1	NC_045430.1	600	54.17	3.65	No	No	I
GNAI1	XM_031938679.1	NC_045430.1	1041	37.75	3.5	No	No	I
LOC100923095	XM_031940201.1	NC_045430.1	1050	42.86	3.45454545454545	Yes	No	M
PIP4K2C	XM_031941089.1	NC_045430.1	1059	48.35	3.65217391304348	No	No	I
PTGES3	XM_012551773.3	NC_045430.1	954	53.67	5.34545454545455	Yes	No	PI
ANKS1B	XM_031941005.1	NC_045430.1	3855	46.85	3.53932584269663	No	No	I
SPIC	XM_003771071.4	NC_045430.1	747	41.10	3.47619047619048	No	No	I
ITIH5	XM_003771411.3	NC_045430.1	2850	47.37	3.59842519685039	No	No	I
DYRK4	XM_012550781.2	NC_045430.1	1791	43.89	3.45454545454545	No	No	I
TMEM60	XM_031938684.1	NC_045430.1	405	39.75	3.45454545454545	No	No	I
PP2D1	XM_023505176.2	NC_045430.1	2019	37.15	3.48780487804878	No	No	I
CHD4	XM_031938279.1	NC_045430.1	5736	49.16	3.75085324232082	No	No	I
ATG9B	XM_031939416.1	NC_045430.1	2925	60.38	4.25213675213675	Yes	No	PI
DMTF1	XM_031938626.1	NC_045430.1	2073	44.19	3.5	No	No	I
MLF2	XM_031938265.1	NC_045430.1	747	55.02	4.0625	No	No	I
ATN1	XM_031938252.1	NC_045430.1	816	57.48	4.21052631578947	Yes	No	M
NRCAM	XM_031938804.1	NC_045430.1	3744	41.43	3.44166666666667	No	No	I
HDHD5	XM_003771353.4	NC_045430.1	1251	52.68	3.92405063291139	No	No	I
SMARCC2	XM_031941192.1	NC_045430.1	3786	52.54	3.79824561403509	Yes	No	I
OXSM	XM_003772033.4	NC_045430.1	1386	52.53	3.88172043010753	No	No	I
LOC100923273	XM_023504507.2	NC_045430.1	1962	34.51	3.21739130434783	No	Yes	L
UBE2H	XM_031939048.1	NC_045430.1	552	43.48	3.9375	Yes	No	I
CNOT2	XM_031939183.1	NC_045430.1	1674	43.07	3.5	No	No	I
ZNF783	XM_031939349.1	NC_045430.1	1755	56.87	4.28181818181818	No	No	I
TWIST1	XM_031940663.1	NC_045430.1	633	72.83	6.69387755102041	No	No	I
LOC100930202	XM_031938190.1	NC_045430.1	777	46.46	3.525	No	No	I
EZH2	XM_003771727.4	NC_045430.1	2241	41.99	3.60606060606061	No	No	I
DGKB	XM_031940704.1	NC_045430.1	1944	49.18	3.52	No	No	I
DPP6	XM_031941258.1	NC_045430.1	2418	44.42	3.55681818181818	Yes	No	PI
ARHGAP12	XM_031939746.1	NC_045430.1	2496	39.06	3.46	No	No	I
AQP2	XM_003770874.4	NC_045430.1	816	54.29	3.77586206896552	No	No	I
FMC1	XM_031939163.1	NC_045430.1	339	60.47	4.37037037037037	No	No	I
SUV39H2	XM_031938620.1	NC_045430.1	1053	38.94	3.54166666666667	No	No	I
LOC100930285	XM_012551143.3	NC_045430.1	246	55.28	4.8	No	No	I
CADPS2	XM_031938932.1	NC_045430.1	3903	43.74	3.82706766917293	Yes	No	PI
NEUROD4	XM_003770915.2	NC_045430.1	1005	49.15	3.72916666666667	No	No	I
NPHP3	XM_031940119.1	NC_045430.1	4002	46.95	4.28654970760234	No	No	I
IGF2BP3	XM_031940617.1	NC_045430.1	1929	54.33	4.0327868852459	No	No	I
USP18	XM_012551794.3	NC_045430.1	1002	43.51	3.42857142857143	No	No	I
C5H12orf60	XM_012550694.2	NC_045430.1	1230	45.69	3.83018867924528	No	No	I
MYL6	XM_012551462.3	NC_045430.1	456	50.00	3.69230769230769	No	No	I
SPRYD4	XM_003770892.4	NC_045430.1	618	59.87	4.01724137931035	No	No	I
ANKS1B	XM_031941002.1	NC_045430.1	3861	46.88	3.53932584269663	No	No	I
LOC100919087	XM_003771704.2	NC_045430.1	987	39.61	3.27586206896552	No	No	I
PLA2G6	XM_031941037.1	NC_045430.1	2487	59.67	4.34269662921348	Yes	No	PI
BCL2L13	XM_031939657.1	NC_045430.1	1107	48.15	3.61702127659574	No	No	I
PRKAG2	XM_031939461.1	NC_045430.1	1371	43.98	3.83928571428571	No	No	I
GPR84	XM_003772332.4	NC_045430.1	1185	54.60	3.72527472527473	No	No	I
TMCC3	XM_003771029.4	NC_045430.1	1413	53.50	4.11494252873563	No	No	I
MTPN	XM_003771636.4	NC_045430.1	357	45.10	3.45454545454545	No	No	I
STRAP	XM_003771180.4	NC_045430.1	1053	43.49	3.70588235294118	No	No	I
PLA2G6	XM_031941035.1	NC_045430.1	2487	59.67	4.34269662921348	Yes	No	PI
RIMKLB	XM_031938322.1	NC_045430.1	1161	49.87	3.75862068965517	No	No	I
ADAM22	XM_031939952.1	NC_045430.1	3054	45.42	3.66891891891892	No	No	I
MKLN1	XM_031941074.1	NC_045430.1	1932	40.48	3.24444444444444	No	No	I
BRAF	XM_031939208.1	NC_045430.1	2301	46.02	4.18947368421053	No	No	I
DDX11	XM_012550789.3	NC_045430.1	2706	49.52	3.86821705426357	No	No	I
TAC3	XM_031939092.1	NC_045430.1	381	49.87	3.6875	No	No	I
LOC116419675	XM_031941044.1	NC_045430.1	711	49.09	3.89473684210526	No	Yes	L
CHRM2	XM_031939139.1	NC_045430.1	1404	44.09	3.51020408163265	No	No	I
TBXAS1	XM_012551075.3	NC_045430.1	1446	47.51	3.7258064516129	Yes	No	PI
ZNF385D	XM_031940342.1	NC_045430.1	1242	49.68	3.74285714285714	No	No	I
CAPZA2	XM_003771543.4	NC_045430.1	861	38.44	3.40909090909091	No	No	I
PIK3CG	XM_003771494.4	NC_045430.1	3312	43.99	3.52713178294574	No	No	I
RSU1	XM_031939920.1	NC_045430.1	732	48.09	3.78787878787879	Yes	No	I
TMEM158	XM_031940081.1	NC_045430.1	1515	75.31	7.02459016393443	Yes	No	M
MAGI2	XM_031940847.1	NC_045430.1	4656	48.17	3.68303571428571	No	No	I
LOC100915266	XM_031939261.1	NC_045430.1	732	47.95	3.51351351351351	Yes	No	L
HMGXB4	XM_031938891.1	NC_045430.1	1845	53.39	4.00892857142857	No	No	I
DMTF1	XM_031938625.1	NC_045430.1	2283	44.24	3.54166666666667	No	No	I
CLEC2L	XM_031939173.1	NC_045430.1	528	57.95	5.06451612903226	Yes	No	PI
PRPF40B	XM_031937945.1	NC_045430.1	2604	55.03	3.98809523809524	Yes	No	I
DMTF1	XM_031938623.1	NC_045430.1	2334	44.26	3.54666666666667	No	No	I
RBFOX2	XM_031938952.1	NC_045430.1	1242	54.35	3.84269662921348	Yes	No	PI
HTR5A	XM_031939509.1	NC_045430.1	1074	55.12	4.10606060606061	Yes	No	M
AQP5	XM_003770875.4	NC_045430.1	798	52.63	3.59615384615385	No	No	I
LMO3	XM_031938363.1	NC_045430.1	471	44.59	3.23809523809524	No	No	I
OSBPL3	XM_031940581.1	NC_045430.1	2550	53.18	4.13669064748201	Yes	No	PI
NUP42	XM_031940621.1	NC_045430.1	1341	54.21	5.20833333333333	Yes	No	PI
PPP1R12A	XM_031938715.1	NC_045430.1	2973	41.74	3.62650602409639	No	No	I
SYT1	XM_031939617.1	NC_045430.1	1266	43.92	3.4406779661017	No	No	I
SLC41A2	XM_023504432.2	NC_045430.1	1752	44.86	3.51219512195122	No	No	I
ZNF398	XM_003771729.4	NC_045430.1	1920	53.07	3.97345132743363	No	No	I
ITFG2	XM_003771310.4	NC_045430.1	1320	53.11	3.69333333333333	No	No	I
CALU	XM_031939024.1	NC_045430.1	948	44.94	3.45	No	No	I
MMGT1	XM_012550839.3	NC_045430.1	396	48.74	4.05	No	No	I
UTP20	XM_031938972.1	NC_045430.1	8409	51.49	4.05191873589165	Yes	No	I
LMBR1	XM_031939548.1	NC_045430.1	1104	40.04	3.27027027027027	No	No	I
ANKS1B	XM_031941004.1	NC_045430.1	3858	46.86	3.53932584269663	No	No	I
POMGNT2	XM_031940468.1	NC_045430.1	1755	68.95	5.7089552238806	Yes	No	M
CALU	XM_031939025.1	NC_045430.1	948	45.04	3.29268292682927	No	No	I
RASSF3	XM_031940896.1	NC_045430.1	867	46.94	4.12121212121212	Yes	No	PI
ANKRD28	XM_031940271.1	NC_045430.1	3162	43.64	3.48039215686275	No	No	I
GRIN2B	XM_031938229.1	NC_045430.1	4476	53.37	4.02545454545455	No	No	I
MANSC1	XM_012550758.3	NC_045430.1	1347	35.86	3.61290322580645	No	No	I
GPR85	XM_031938838.1	NC_045430.1	1113	47.80	3.8	No	No	I
LOC116419665	XM_031940930.1	NC_045430.1	393	71.50	5.64102564102564	No	No	UL
BCAT1	XM_031938466.1	NC_045430.1	1197	41.85	3.375	No	No	I
ANKS1B	XM_031941003.1	NC_045430.1	3858	46.86	3.53932584269663	No	No	I
CSAD	XM_031937815.1	NC_045430.1	1485	54.41	4.1566265060241	No	No	I
ZCRB1	XM_031940572.1	NC_045430.1	654	38.53	3.70588235294118	No	No	I
SRI	XM_003771915.4	NC_045430.1	600	48.33	4.03333333333333	No	No	I
SMCO3	XM_003771186.2	NC_045430.1	678	38.50	3.21428571428571	No	No	I
CCNT1	XM_003770895.4	NC_045430.1	2157	49.33	3.54901960784314	No	No	I
MYRIP	XM_031940030.1	NC_045430.1	2652	56.90	4.67701863354037	No	No	I
TMEM117	XM_031940422.1	NC_045430.1	1122	39.22	3.19354838709677	No	No	I
IFRD1	XM_012550973.3	NC_045430.1	1344	40.85	4	No	No	I
C5H12orf66	XM_031940922.1	NC_045430.1	1341	50.41	4.2	No	No	I
DAZL	XM_031940313.1	NC_045430.1	948	47.36	3.95238095238095	Yes	No	UL
ADAM22	XM_031939962.1	NC_045430.1	2856	44.99	3.6793893129771	No	No	I
PPP1R1A	XM_031937707.1	NC_045430.1	519	56.65	4.17857142857143	No	No	I
CCNT1	XM_023504291.2	NC_045430.1	558	50.00	3.75	No	No	I
LOC100917008	XM_003771697.1	NC_045430.1	933	43.84	3.47222222222222	No	No	I
RTCB	XM_031941244.1	NC_045430.1	1518	52.96	3.77659574468085	No	No	I
SLC41A2	XM_031938841.1	NC_045430.1	1752	44.86	3.51219512195122	No	No	I
RBFOX2	XM_031938956.1	NC_045430.1	1209	54.34	3.82954545454545	Yes	No	PI
LOC100917788	XM_012551447.2	NC_045430.1	939	39.94	3.64285714285714	No	No	L
KIF5A	XM_031941084.1	NC_045430.1	3114	46.63	3.72222222222222	No	No	I
DCN	XM_031939563.1	NC_045430.1	339	44.25	3.58823529411765	No	No	I
ATG101	XM_003772201.4	NC_045430.1	657	56.62	4	No	No	I
ITGB7	XM_031940182.1	NC_045430.1	1887	55.91	4.00813008130081	No	No	I
PYM1	XM_012551457.3	NC_045430.1	618	52.75	3.80487804878049	No	No	I
CACNB3	XM_031938003.1	NC_045430.1	1506	54.58	4.06666666666667	Yes	No	UL
SYT10	XM_031940505.1	NC_045430.1	1317	38.88	3.35294117647059	No	No	I
LOC100913276	XM_003771298.3	NC_045430.1	1890	43.23	3.35294117647059	No	No	I
KEL	XM_031939250.1	NC_045430.1	1746	47.88	3.6125	No	No	I
GASK1A	XM_031940263.1	NC_045430.1	1803	70.38	5.12359550561798	Yes	No	UL
BPGM	XM_003771627.3	NC_045430.1	780	46.67	3.83783783783784	No	No	I
TPH2	XM_031938912.1	NC_045430.1	1461	42.44	3.62790697674419	No	No	I
KIF5B	XM_031939743.1	NC_045430.1	2898	40.41	3.5974025974026	Yes	No	I
CALD1	XM_031939098.1	NC_045430.1	2283	46.17	3.5188679245283	No	No	I
ATP2B1	XM_031937740.1	NC_045430.1	3663	40.27	3.47115384615385	No	No	I
LOC111721020	XM_031940364.1	NC_045430.1	756	71.96	5.81159420289855	No	No	I
TBXAS1	XM_012551074.3	NC_045430.1	1593	47.27	3.66666666666667	Yes	No	PI
ISX	XM_012550624.2	NC_045430.1	1020	51.76	3.72727272727273	No	No	UL
HDAC9	XM_031940664.1	NC_045430.1	3129	56.38	4.25263157894737	Yes	No	I
LOC116419557	XM_031940257.1	NC_045430.1	735	61.63	3.51578947368421	Yes	No	M
RARRES2	XM_003771742.4	NC_045430.1	519	53.37	3.86206896551724	No	No	I
NCKAP5L	XM_031937931.1	NC_045430.1	4092	58.28	3.97805642633229	Yes	No	M
EPC1	XM_031939737.1	NC_045430.1	2385	43.31	3.45454545454545	No	No	I
CAV2	XM_012550990.3	NC_045430.1	489	50.92	3.96296296296296	No	No	I
NEK10	XM_031940385.1	NC_045430.1	3492	45.93	3.66438356164384	No	No	UL
UHRF1BP1L	XM_031938877.1	NC_045430.1	3723	40.10	3.44954128440367	No	No	I
PIK3R4	XM_031940203.1	NC_045430.1	4092	47.61	3.66666666666667	No	No	I
MARS1	XM_012551540.3	NC_045430.1	2832	50.25	3.7515923566879	No	No	UL
ABI1	XM_031939834.1	NC_045430.1	1431	47.52	4.08064516129032	No	No	I
DTX3	XM_031941081.1	NC_045430.1	1143	58.44	4.2	Yes	No	M
RPL3	XM_031937726.1	NC_045430.1	1359	57.17	4.17171717171717	No	No	I
GPR85	XM_031938837.1	NC_045430.1	1113	47.80	3.8	No	No	I
WNT10B	XM_031937987.1	NC_045430.1	1224	57.60	3.96907216494845	No	No	I
CDK6	XM_031940016.1	NC_045430.1	981	51.78	4.05660377358491	No	No	I
SVIL	XM_031939774.1	NC_045430.1	6741	46.73	3.5503355704698	No	No	I
DLX6	XM_031940761.1	NC_045430.1	987	67.78	6.22666666666667	Yes	No	M
ZNF385D	XM_031940344.1	NC_045430.1	1197	50.13	3.7536231884058	No	No	I
GPD1	XM_023504274.2	NC_045430.1	1050	50.10	3.71929824561404	No	No	I
AGBL3	XM_031939102.1	NC_045430.1	2736	42.32	3.7093023255814	No	No	I
AKAP3	XM_031938986.1	NC_045430.1	2649	49.15	3.796875	Yes	No	M
BEND7	XM_023504709.2	NC_045430.1	1296	41.36	3.46341463414634	No	No	I
NRCAM	XM_031938778.1	NC_045430.1	3912	41.51	3.45454545454545	No	No	I
KIF5A	XM_003772283.3	NC_045430.1	3099	46.60	3.72897196261682	No	No	I
PAXIP1	XM_031939506.1	NC_045430.1	3000	45.70	4.15730337078652	Yes	No	PI
THAP2	XM_003770936.4	NC_045430.1	654	39.91	3.65217391304348	No	No	UL
PCBP2	XM_031937764.1	NC_045430.1	1413	52.65	3.65934065934066	No	No	I
ZBTB39	XM_031941137.1	NC_045430.1	2145	50.49	3.63392857142857	No	No	I
STK38L	XM_023504696.2	NC_045430.1	1395	40.29	3.36170212765957	No	No	I
RNF41	XM_031941185.1	NC_045430.1	741	55.74	4	No	No	I
ARHGDIB	XM_012550699.3	NC_045430.1	603	47.43	4.19047619047619	No	No	I
LOC100920400	XM_031939360.1	NC_045430.1	4938	44.90	3.50943396226415	No	No	I
RPS19BP1	XM_003770997.4	NC_045430.1	405	62.22	4.8125	No	No	I
NAB2	XM_031941129.1	NC_045430.1	1461	61.19	4.44736842105263	Yes	No	PI
MKX	XM_012551239.2	NC_045430.1	1062	48.31	4	No	No	I
DAZL	XM_031940315.1	NC_045430.1	897	43.92	3.5	No	No	UL
LOC100919790	XM_031939465.1	NC_045430.1	1584	42.23	3.40350877192982	No	No	I
LTA4H	XM_031940960.1	NC_045430.1	1836	49.35	3.75789473684211	Yes	No	PI
IAPP	XM_031940903.1	NC_045430.1	270	41.85	3.33333333333333	No	No	I
SPIC	XM_031937903.1	NC_045430.1	804	40.92	3.43478260869565	No	No	I
CUBN	XM_031939914.1	NC_045430.1	10902	44.16	3.57474226804124	No	No	I
PIP4K2C	XM_031941086.1	NC_045430.1	1266	51.11	4.19672131147541	No	No	I
NMT2	XM_031939932.1	NC_045430.1	1398	40.06	3.47619047619048	No	No	I
LRRC61	XM_031939375.1	NC_045430.1	780	54.87	3.69642857142857	No	No	I
C5H22orf23	XM_031940637.1	NC_045430.1	759	56.92	4.09230769230769	Yes	No	PI
SVIL	XM_031939776.1	NC_045430.1	6741	46.73	3.5503355704698	No	No	I
FAM3C	XM_031938909.1	NC_045430.1	573	39.09	3.55555555555556	No	No	I
POLR3B	XM_012550622.3	NC_045430.1	3402	47.35	3.70114942528736	Yes	No	PI
IGF2BP3	XM_031940615.1	NC_045430.1	1962	54.08	4.0327868852459	No	No	I
CDCA3	XM_031938260.1	NC_045430.1	807	54.03	3.88461538461538	No	No	I
SUSD5	XM_012551297.3	NC_045430.1	1881	53.11	3.81651376146789	No	No	I
PTN	XM_031939142.1	NC_045430.1	507	46.15	3.57142857142857	No	No	I
MYO1A	XM_031940175.1	NC_045430.1	3051	46.90	3.75	No	No	I
LOC100930285	XM_012551142.3	NC_045430.1	246	55.28	4.8	No	No	I
EFCAB10	XM_031938748.1	NC_045430.1	402	37.56	4.66666666666667	No	No	I
SVIL	XM_031939766.1	NC_045430.1	6741	46.73	3.5503355704698	No	No	I
TMEM139	XM_031940232.1	NC_045430.1	774	50.13	3.76744186046512	No	No	L
ATP6V0A4	XM_023505466.2	NC_045430.1	2511	44.01	3.60215053763441	No	No	I
LOC100916052	XM_003772586.4	NC_045430.1	1305	57.16	4.34444444444444	Yes	No	PI
RASSF3	XM_031940898.1	NC_045430.1	660	43.33	3.56521739130435	No	No	I
HNRNPA1	XM_003772319.2	NC_045430.1	1119	49.24	3.89090909090909	No	No	I
BICD1	XM_031938142.1	NC_045430.1	2946	43.01	3.60416666666667	No	Yes	I
VIPR2	XM_031939586.1	NC_045430.1	1326	41.40	3.375	No	No	I
PLA2G6	XM_031941041.1	NC_045430.1	2247	60.66	4.41463414634146	Yes	No	PI
ULK4	XM_031940060.1	NC_045430.1	3801	43.59	3.61788617886179	Yes	No	I
AGAP2	XM_023505370.2	NC_045430.1	2475	57.49	4.17816091954023	No	No	I
CREM	XM_031939670.1	NC_045430.1	858	44.41	3.46875	No	No	I
CALD1	XM_031939093.1	NC_045430.1	2286	46.19	3.5188679245283	No	No	I
GNB3	XM_003771222.2	NC_045430.1	1089	51.97	3.8030303030303	No	No	I
AVPR1A	XM_003770834.3	NC_045430.1	1263	59.22	4.56818181818182	No	No	I
CCNY	XM_031939655.1	NC_045430.1	864	43.75	3.625	No	No	I
RBFOX2	XM_031938966.1	NC_045430.1	1023	52.88	3.74626865671642	Yes	No	PI
USP44	XM_031938605.1	NC_045430.1	2154	42.76	3.45945945945946	No	No	I
MAGI2	XM_031940854.1	NC_045430.1	4002	47.48	3.65555555555556	No	No	I
SOAT2	XM_023505567.2	NC_045430.1	1566	52.04	3.92682926829268	No	No	I
ZNF385A	XM_031937723.1	NC_045430.1	1101	62.31	4.37254901960784	Yes	No	PI
USP5	XM_003771224.4	NC_045430.1	2505	51.58	3.81818181818182	No	No	I
MET	XM_003771542.4	NC_045430.1	4140	40.00	3.38709677419355	No	No	I
ATXN7L1	XM_031938731.1	NC_045430.1	2571	47.92	3.62790697674419	No	No	I
KRT79	XM_003772578.2	NC_045430.1	1608	50.75	3.83098591549296	No	No	I
TRHDE	XM_031938822.1	NC_045430.1	2838	45.70	3.7984496124031	Yes	No	PI
BTG1	XM_031940435.1	NC_045430.1	516	53.49	4.06451612903226	Yes	No	PI
DBF4	XM_023505113.2	NC_045430.1	2070	37.73	3.59615384615385	No	No	I
PACSIN2	XM_031938019.1	NC_045430.1	1467	53.58	4.06024096385542	Yes	No	PI
CELA1	XM_003772211.3	NC_045430.1	801	51.94	3.69565217391304	No	No	I
CFAP69	XM_031939978.1	NC_045430.1	3021	39.92	3.84	No	No	I
ACBD5	XM_031939828.1	NC_045430.1	1515	42.51	3.53448275862069	No	No	I
PPFIBP1	XM_031938068.1	NC_045430.1	2934	40.76	3.3780487804878	No	No	I
HDAC9	XM_031940669.1	NC_045430.1	2997	56.72	4.26086956521739	Yes	No	I
KIF5A	XM_031941083.1	NC_045430.1	3120	46.63	3.72222222222222	No	No	I
ABI1	XM_031939830.1	NC_045430.1	1512	48.02	4.04615384615385	No	No	I
RDH5	XM_023505275.2	NC_045430.1	957	58.52	4	Yes	No	PI
DGKB	XM_031940702.1	NC_045430.1	2310	48.23	3.59259259259259	No	No	I
LOC116419529	XM_031940221.1	NC_045430.1	885	69.83	5.15625	No	No	L
ATP2C1	XM_031940210.1	NC_045430.1	2724	44.82	3.56862745098039	No	No	I
CBLL1	XM_031938762.1	NC_045430.1	1332	46.85	3.77083333333333	Yes	No	M
TEF	XM_003772235.3	NC_045430.1	858	54.90	4.0188679245283	No	No	I
MMGT1	XM_031939974.1	NC_045430.1	396	48.74	4.05	No	No	I
TMEM140	XM_003771639.4	NC_045430.1	750	48.40	3.75	No	No	I
OSBPL3	XM_031940582.1	NC_045430.1	2457	53.11	4.11363636363636	Yes	No	PI
CNOT2	XM_031939186.1	NC_045430.1	1623	43.13	3.5	No	No	I
FAM133B	XM_012551298.3	NC_045430.1	747	38.55	3.61111111111111	No	No	I
ADAM22	XM_031939960.1	NC_045430.1	2910	44.57	3.67175572519084	No	No	I
DPP6	XM_031941255.1	NC_045430.1	2424	44.60	3.56818181818182	Yes	No	PI
LOC100913970	XM_003772300.3	NC_045430.1	1527	54.16	3.74038461538462	No	No	I
LOC100930808	XM_031937821.1	NC_045430.1	1749	52.37	4.14942528735632	Yes	No	PI
LRRIQ1	XM_031940562.1	NC_045430.1	6135	34.65	3.264	No	No	I
IFFO1	XM_023504533.2	NC_045430.1	1773	63.45	5.91071428571429	Yes	No	PI
CNOT2	XM_031939184.1	NC_045430.1	1653	43.25	3.49090909090909	Yes	No	I
GPRC5A	XM_023504585.2	NC_045430.1	1071	46.41	3.42857142857143	No	No	I
RDH16	XM_031941140.1	NC_045430.1	954	53.77	3.875	No	No	I
PCBP2	XM_031937770.1	NC_045430.1	1311	51.95	3.69512195121951	No	No	I
SLC41A2	XM_012550612.3	NC_045430.1	1752	44.86	3.51219512195122	No	No	I
TROAP	XM_031937958.1	NC_045430.1	1671	54.64	3.99107142857143	No	No	I
MYF6	XM_003770948.2	NC_045430.1	810	56.79	4.28070175438596	No	No	I
SMARCC2	XM_031941198.1	NC_045430.1	3393	51.75	3.78645833333333	Yes	No	I
CCDC59	XM_003770964.4	NC_045430.1	633	42.18	4.58333333333333	No	No	I
PHF21B	XM_031940953.1	NC_045430.1	1482	58.10	4.07407407407407	Yes	No	I
MKRN1	XM_031939199.1	NC_045430.1	1434	51.60	4.0126582278481	Yes	No	PI
KRT74	XM_031937824.1	NC_045430.1	1581	51.93	3.71951219512195	Yes	No	PI
TMEM42	XM_031940072.1	NC_045430.1	621	66.51	5.15789473684211	No	No	I
SHANK3	XM_031938638.1	NC_045430.1	4191	69.10	5.75637393767705	Yes	No	M
DDX17	XM_031939894.1	NC_045430.1	1953	51.41	3.83193277310924	Yes	No	PI
TRIM24	XM_031939146.1	NC_045430.1	3186	45.89	4.48648648648649	No	No	I
GAPDH	XM_031938284.1	NC_045430.1	1002	52.10	3.89655172413793	Yes	No	PI
CEP41	XM_003771607.3	NC_045430.1	1269	46.89	3.68253968253968	No	No	I
CREM	XM_031939664.1	NC_045430.1	999	45.55	3.44444444444444	No	No	I
ENTHD1	XM_031938188.1	NC_045430.1	1785	48.74	3.8735632183908	No	No	I
TMEM263	XM_031938549.1	NC_045430.1	351	57.55	3.88888888888889	No	No	I
ZNF385D	XM_031940343.1	NC_045430.1	1233	50.04	3.74285714285714	No	No	I
NCKAP5L	XM_023504262.2	NC_045430.1	4092	58.28	3.97805642633229	Yes	No	M
PPFIBP1	XM_031938067.1	NC_045430.1	3027	40.73	3.41176470588235	No	No	I
PKP2	XM_031938154.1	NC_045430.1	2511	42.73	3.29885057471264	Yes	No	PI
PCBP2	XM_031937766.1	NC_045430.1	1401	52.61	3.66666666666667	No	No	I
ATP2B1	XM_031937741.1	NC_045430.1	3531	40.41	3.4950495049505	No	No	I
SLC41A2	XM_031938843.1	NC_045430.1	1752	44.86	3.51219512195122	No	No	I
PRTFDC1	XM_031939855.1	NC_045430.1	948	49.26	4.38775510204082	No	No	UL
ITGA7	XM_031941225.1	NC_045430.1	3510	55.13	4.02155172413793	No	No	I
ULK4	XM_031940063.1	NC_045430.1	3147	42.93	3.55445544554455	No	No	I
LOC116419542	XM_031940229.1	NC_045430.1	945	44.44	3.33333333333333	No	No	I
LOC100935414	XM_012551155.3	NC_045430.1	804	47.76	3.62162162162162	No	No	I
CTTNBP2	XM_031938869.1	NC_045430.1	4743	45.14	3.52173913043478	No	No	I
GRASP	XM_031937846.1	NC_045430.1	765	66.67	5.7	No	No	I
LOC100915271	XM_003772386.4	NC_045430.1	915	46.56	3.57777777777778	No	No	L
IL2RB	XM_031937936.1	NC_045430.1	1671	49.07	3.57317073170732	No	No	I
HMGXB4	XM_031938894.1	NC_045430.1	1512	53.64	3.98958333333333	No	No	I
FERD3L	XM_012551437.2	NC_045430.1	537	64.43	5.275	No	No	I
RAC2	XM_003771126.4	NC_045430.1	579	50.60	3.90909090909091	No	No	I
NKIRAS1	XM_031940348.1	NC_045430.1	636	46.86	3.6875	No	No	I
EPHB6	XM_031939240.1	NC_045430.1	3024	56.32	4.00505050505051	No	No	I
LOC100919090	XM_031937734.1	NC_045430.1	741	59.24	4.25423728813559	No	No	I
FAM185A	XM_031938693.1	NC_045430.1	1230	48.70	4.09090909090909	No	No	I
ATXN7L1	XM_031938730.1	NC_045430.1	2574	47.90	3.62790697674419	No	No	I
PFKP	XM_012551195.3	NC_045430.1	2445	44.66	3.47572815533981	Yes	No	PI
TAFA5	XM_031940886.1	NC_045430.1	378	60.05	4.65384615384615	No	No	I
CELF2	XM_031940494.1	NC_045430.1	1515	49.11	3.64102564102564	No	No	I
DYRK4	XM_031938990.1	NC_045430.1	1812	43.76	3.44776119402985	No	No	I
LOC116419699	XM_031941242.1	NC_045430.1	354	43.50	3.46153846153846	No	No	L
ATXN7L1	XM_031938735.1	NC_045430.1	2202	47.41	3.60377358490566	No	No	I
ANO4	XM_031940728.1	NC_045430.1	2355	45.35	3.59821428571429	No	No	I
LOC100914400	XM_003772139.1	NC_045430.1	912	48.57	3.5	No	No	I
C1QL4	XM_003770866.4	NC_045430.1	714	62.61	4.70909090909091	No	No	I
UHRF1BP1L	XM_031938876.1	NC_045430.1	4197	41.08	3.44202898550725	No	No	I
AGAP3	XM_031939433.1	NC_045430.1	1023	62.66	5.9375	No	No	I
PSMC2	XM_003771478.4	NC_045430.1	1302	43.55	3.60416666666667	No	No	I
JCAD	XM_031939787.1	NC_045430.1	4155	45.05	3.58928571428571	No	No	I
FAM126A	XM_031940627.1	NC_045430.1	1554	46.59	3.73846153846154	No	No	I
