Gene stable ID	Gene name	Gene % GC content	Tasmanian devil gene stable ID	Tasmanian devil gene name	Tasmanian devil chromosome/scaffold name	Query protein or transcript ID	Tasmanian devil Gene-order conservation score	Tasmanian devil Whole-genome alignment coverage	Tasmanian devil orthology confidence [0 low, 1 high]
ENSG00000153789	CIBAR2	53.72	ENSSHAG00000011068	CIBAR2	2	ENSP00000443411	100	86.88	1
ENSG00000303148		43.95							
ENSG00000309647		45.98							
ENSG00000259011	ATP10A-DT	43.03							
ENSG00000304565		38.67							
ENSG00000246228	CASC8	40.98							
ENSG00000294176		43.29							
ENSG00000294184		39.22							
ENSG00000223761		39.15							
ENSG00000294185		40.96							
ENSG00000294205		62.14							
ENSG00000303218		35.39							
ENSG00000276850		44.62							
ENSG00000162078	ZG16B	53.23							
ENSG00000303220		55.79							
ENSG00000258550	OR7E106P	47.80							
ENSG00000293790		46.05							
ENSG00000303232		40.28							
ENSG00000258599		45.45							
ENSG00000249955		39.20							
ENSG00000285805		50.59							
ENSG00000259130		42.91							
ENSG00000239316	RN7SL11P	52.90							
ENSG00000303277		55.46							
ENSG00000286985		48.04							
ENSG00000292246		37.06							
ENSG00000294217		45.38							
ENSG00000277987	LINC02351	44.17							
ENSG00000294226		57.27							
ENSG00000220913		41.82							
ENSG00000272841	MAP3K4-AS1	53.38							
ENSG00000112308	C6orf62	40.30	ENSSHAG00000023714	C6orf62	1	ENSP00000367359	75	96.34	1
ENSG00000294246		60.92							
ENSG00000253438	PCAT1	39.60							
ENSG00000294250		34.90							
ENSG00000294257		67.75							
ENSG00000294267		36.94							
ENSG00000186510	CLCNKA	59.91							
ENSG00000294272		55.12							
ENSG00000294286		59.91							
ENSG00000257493		42.01							
ENSG00000005001	PRSS22	59.35	ENSSHAG00000005051	PRSS22	1	ENSP00000161006	25	90.31	1
ENSG00000247982	LINC00926	49.39							
ENSG00000294303		31.45							
ENSG00000259069		41.26							
ENSG00000294308		50.10							
ENSG00000260286	ARMH2	42.83	ENSSHAG00000004417	ARMH2	1	ENSP00000454913	100	100.00	0
ENSG00000294315		50.80							
ENSG00000231171	LINC01098	35.49							
ENSG00000257142		48.84							
ENSG00000294608		39.57							
ENSG00000259165	DDX18P1	40.76							
ENSG00000289180		39.63							
ENSG00000290782	CFL1P1	38.87							
ENSG00000282804		40.80							
ENSG00000303328		55.01							
ENSG00000248242		36.35							
ENSG00000303391		45.31							
ENSG00000135316	SYNCRIP	40.29	ENSSHAG00000015863	SYNCRIP	4	ENSP00000358635	100	100.00	1
ENSG00000304597		39.01							
ENSG00000287016		38.18							
ENSG00000304609		42.98							
ENSG00000258591	PPIAP4	47.27							
ENSG00000196566		41.81							
ENSG00000258651	SEC23A-AS1	45.54							
ENSG00000259495	ARNT2-DT	41.65							
ENSG00000242941	RPL12P7	48.99							
ENSG00000304615		46.30							
ENSG00000297671		52.72							
ENSG00000213867		46.12							
ENSG00000299487		39.59							
ENSG00000157423	HYDIN	41.10	ENSSHAG00000007440	HYDIN	2	ENSP00000377197	75	96.61	1
ENSG00000228426	ZNF32-AS3	43.51							
ENSG00000230157	ATP5MC1P1	57.52							
ENSG00000287748		38.34							
ENSG00000234402	ELK2BP	59.64							
ENSG00000299082		50.62							
ENSG00000294364		35.55							
ENSG00000289032		50.61							
ENSG00000294380		42.25							
ENSG00000287360		38.32							
ENSG00000248373		37.28							
ENSG00000304625		51.65							
ENSG00000290898	AGAP12P	41.61							
ENSG00000304640		64.82							
ENSG00000237036	ZEB1-AS1	38.64							
ENSG00000309744		40.62							
ENSG00000309757		56.85							
ENSG00000309796		36.43							
ENSG00000286122	LINC02964	39.87							
ENSG00000232573	RPL3P4	51.06							
ENSG00000309798		56.67							
ENSG00000294598		46.94							
ENSG00000309811		36.61							
ENSG00000309740		44.77							
ENSG00000294435		37.11							
ENSG00000259361	LINC00927	43.30							
ENSG00000294443		35.77							
ENSG00000185519	FAM131C	57.98	ENSSHAG00000030093	FAM131C	3	ENSP00000364814	100	97.61	1
ENSG00000234789		59.52							
ENSG00000246560	UBE2D3-AS1	39.67							
ENSG00000274461	LINC02930	40.92							
ENSG00000155034	FBXL18	54.70	ENSSHAG00000012245	FBXL18	1	ENSP00000371805	100	99.17	1
ENSG00000309826		52.54							
ENSG00000309745		42.11							
ENSG00000226562	CYP4F26P	49.40							
ENSG00000309752		39.41							
ENSG00000245164	LINC00861	37.75							
ENSG00000294463		41.75							
ENSG00000294511		41.02							
ENSG00000240925	RPS20P31	45.18							
ENSG00000285986		37.73							
ENSG00000123009	NME2P1	52.90							
ENSG00000275811	HTR1DP1	47.68							
ENSG00000177462	OR2T8	39.99							
ENSG00000115138	POMC	51.16	ENSSHAG00000024476	POMC	2	ENSP00000379170	100	48.12	0
ENSG00000249028		40.90							
ENSG00000303442		46.90							
ENSG00000278480	ZBTB2P1	53.61							
ENSG00000267285		45.71							
ENSG00000294523		47.56							
ENSG00000303448		45.98							
ENSG00000236045		50.96							
ENSG00000294539		39.56							
ENSG00000111186	WNT5B	47.53	ENSSHAG00000010056	WNT5B	5	ENSP00000380379	100	93.48	1
ENSG00000303468		47.88							
ENSG00000235572		54.21							
ENSG00000142634	EFHD2	56.77	ENSSHAG00000024172	EFHD2	3	ENSP00000365147	100	100.00	1
ENSG00000294579		38.68							
ENSG00000294591		62.06							
ENSG00000303526		43.22							
ENSG00000294615		61.72							
ENSG00000006468	ETV1	36.30	ENSSHAG00000021763	ETV1	5	ENSP00000405327	100	83.34	1
ENSG00000303560		49.11							
ENSG00000273396	LINC01396	51.85							
ENSG00000309851		66.52							
ENSG00000309900		33.80							
ENSG00000303631		41.48							
ENSG00000304659		53.98							
ENSG00000236986		40.48							
ENSG00000227165	WDR11-DT	43.04							
ENSG00000130158	DOCK6	53.79	ENSSHAG00000008491	DOCK6	1	ENSP00000294618	100	89.71	1
ENSG00000245213	GALNT7-DT	39.75							
ENSG00000290879		38.25							
ENSG00000162438	CTRC	51.84	ENSSHAG00000010348	CTRC	3	ENSP00000365116	100	100.00	1
ENSG00000249089	AIG1P1	51.35							
ENSG00000286809		39.70							
ENSG00000081052	COL4A4	41.00	ENSSHAG00000013055	COL4A4	3	ENSP00000379866	100	97.38	1
ENSG00000165671	NSD1	42.57	ENSSHAG00000012712	NSD1	2	ENSP00000395929	75	99.91	1
ENSG00000236115		43.95							
ENSG00000274369	GRAMD4P4	53.57							
ENSG00000285675		43.68							
ENSG00000274330		43.26							
ENSG00000258422		40.56							
ENSG00000309767		38.36							
ENSG00000304692		39.78							
ENSG00000269994	LINC02893	39.90							
ENSG00000304715		44.94							
ENSG00000253230	MIR124-1HG	47.29							
ENSG00000304739		48.01							
ENSG00000310003		49.66							
ENSG00000310004		50.86							
ENSG00000169214	OR6F1	38.00							
ENSG00000310023		39.41							
ENSG00000304740		56.30							
ENSG00000231528	FAM225A	52.55							
ENSG00000263932	MIR4448	54.65							
ENSG00000304757		47.54							
ENSG00000114770	ABCC5	44.68	ENSSHAG00000013852	ABCC5	4	ENSP00000333926	50	100.00	1
ENSG00000171823	FBXL14	46.72	ENSSHAG00000010206	FBXL14	5	ENSP00000344855	100	95.07	1
ENSG00000239395		36.05							
ENSG00000258802		50.00							
ENSG00000304763		53.88							
ENSG00000176009	ASCL3	42.53	ENSSHAG00000030483	ASCL3	6	ENSP00000435770	100	100.00	1
ENSG00000153230	OR14K1	46.56							
ENSG00000258698		41.00							
ENSG00000304764		50.02							
ENSG00000280021	OR51F1	44.27	ENSSHAG00000002956		3	ENSP00000485387	25	0.00	0
ENSG00000304766		54.75							
ENSG00000259078	PTBP1P	58.74							
ENSG00000294637		41.25							
ENSG00000304778		51.49							
ENSG00000082805	ERC1	39.35	ENSSHAG00000005878	ERC1	5	ENSP00000354158	75	100.00	1
ENSG00000305690		44.72							
ENSG00000228336	OR9H1P	35.87							
ENSG00000304783		50.23							
ENSG00000293072	FAM74A6	38.68							
ENSG00000160695	VPS11	48.76	ENSSHAG00000010127	VPS11	3	ENSP00000481126	100	100.00	1
ENSG00000272870	SAP30-DT	39.83							
ENSG00000304797		40.46							
ENSG00000286257		39.00							
ENSG00000304798		39.54							
ENSG00000173285	OR10K1	38.15	ENSSHAG00000006745		4	ENSP00000493025	0	0.00	0
ENSG00000173285	OR10K1	38.15	ENSSHAG00000030613		4	ENSP00000493025	75	0.00	1
ENSG00000173285	OR10K1	38.15	ENSSHAG00000028918		4	ENSP00000493025	75	0.00	1
ENSG00000304813		37.54							
ENSG00000290573		40.06							
ENSG00000304819		37.61							
ENSG00000304831		39.38							
ENSG00000304836		42.33							
ENSG00000286958		41.69							
ENSG00000177201	OR2T12	36.92							
ENSG00000290017		41.59							
ENSG00000177212	OR2T33	35.77							
ENSG00000304847		44.63							
ENSG00000294686		36.28							
ENSG00000294687		34.35							
ENSG00000259136		40.32							
ENSG00000257672		49.43							
ENSG00000304858		43.75							
ENSG00000257115	OR11H12	43.43							
ENSG00000304870		37.23							
ENSG00000306587		37.81							
ENSG00000160062	ZBTB8A	43.45	ENSSHAG00000024506	ZBTB8A	3	ENSP00000362609	100	94.79	1
ENSG00000285540		44.00							
ENSG00000248774		35.63							
ENSG00000304934		63.07							
ENSG00000288728		51.03							
ENSG00000257644		41.89							
ENSG00000225484	NUTM2B-AS1	39.62							
ENSG00000294732		64.03							
ENSG00000294745		55.28							
ENSG00000258364		41.23							
ENSG00000294756		42.67							
ENSG00000257558		45.08							
ENSG00000300515		41.71							
ENSG00000259082	LINC02314	44.73							
ENSG00000249679		40.17							
ENSG00000145545	SRD5A1	44.39	ENSSHAG00000025750	SRD5A1	1	ENSP00000274192	100	89.44	1
ENSG00000204099	NEU4	65.72	ENSSHAG00000015765	NEU4	3	ENSP00000385402	50	100.00	1
ENSG00000176261	ZBTB8OS	44.37	ENSSHAG00000010844	ZBTB8OS	3	ENSP00000417677	100	100.00	1
ENSG00000242014	RN7SL26P	52.77							
ENSG00000276746	Metazoa_SRP	53.39							
ENSG00000030110	BAK1	57.18	ENSSHAG00000028586	BAK1	4	ENSP00000363591	100	89.45	1
ENSG00000309786		45.20							
ENSG00000309805		49.10							
ENSG00000258731	DDHD1-DT	39.01							
ENSG00000251329	LINC02353	34.92							
ENSG00000253868	FER1L6-AS2	41.61							
ENSG00000303652		47.06							
ENSG00000294842		56.71							
ENSG00000294855		35.23							
ENSG00000172137	CALB2	49.04	ENSSHAG00000020502	CALB2	2	ENSP00000307508	50	100.00	1
ENSG00000272969		63.63							
ENSG00000303672		38.45							
ENSG00000309816		45.64							
ENSG00000259583	ALDH1A3-AS1	49.06							
ENSG00000294912		42.02							
ENSG00000294930		46.49							
ENSG00000309827		40.25							
ENSG00000287841		33.82							
ENSG00000287556		40.13							
ENSG00000309843		41.03							
ENSG00000096433	ITPR3	55.13	ENSSHAG00000006269	ITPR3	4	ENSP00000475177	100	99.06	1
ENSG00000200168	RNA5SP350	50.45							
ENSG00000309856		36.25							
ENSG00000271390		46.89							
ENSG00000239354	RPS17P15	46.13							
ENSG00000309861		42.93							
ENSG00000285744	MITA1	36.13							
ENSG00000270202		39.36							
ENSG00000294940		46.22							
ENSG00000150750	POU2AF2	40.84	ENSSHAG00000003912		3	ENSP00000280325	100	99.47	0
ENSG00000303696		45.24							
ENSG00000309875		53.08							
ENSG00000294957		37.52							
ENSG00000303724		39.93							
ENSG00000309889		35.87							
ENSG00000303792		35.82							
ENSG00000246375	PPM1K-DT	41.77							
ENSG00000260477	LINC01584	40.47							
ENSG00000288097		43.60							
ENSG00000205571	SMN2	42.19	ENSSHAG00000001499		1	ENSP00000370119	50	83.29	1
ENSG00000214290	POU2AF3	45.24	ENSSHAG00000003134	POU2AF3	3	ENSP00000484135	100	99.74	1
ENSG00000310133		42.45							
ENSG00000310164		39.41							
ENSG00000309891		59.31							
ENSG00000310226		39.48							
ENSG00000289477		61.95							
ENSG00000310239		58.14							
ENSG00000287838		40.78							
ENSG00000240698	RPS2P39	54.34							
ENSG00000254730		39.13							
ENSG00000267174		48.20							
ENSG00000178105	DDX10	37.41	ENSSHAG00000008417	DDX10	3	ENSP00000314348	75	100.00	1
ENSG00000272138	LINC01607	42.64							
ENSG00000258474	LINC02313	42.80							
ENSG00000292400		58.95							
ENSG00000292401		61.71							
ENSG00000099617	EFNA2	63.78	ENSSHAG00000022324	EFNA2	1	ENSP00000215368	100	100.00	1
ENSG00000196557	CACNA1H	65.09	ENSSHAG00000011697	CACNA1H	1	ENSP00000334198	50	89.58	1
ENSG00000242769	RN7SL432P	50.34							
ENSG00000213281	NRAS	38.66	ENSSHAG00000001457		5	ENSP00000358548	0	0.00	0
ENSG00000213281	NRAS	38.66	ENSSHAG00000025972		1	ENSP00000358548	0	0.00	0
ENSG00000213281	NRAS	38.66	ENSSHAG00000017856		6	ENSP00000358548	0	0.00	0
ENSG00000185761	ADAMTSL5	60.93	ENSSHAG00000012550	ADAMTSL5	1	ENSP00000327608	75	98.11	1
ENSG00000246548	LINC02288	49.15							
ENSG00000303930		49.53							
ENSG00000262075	DKFZP434A062	62.58							
ENSG00000303942		50.17							
ENSG00000309908		39.01							
ENSG00000201900	RNY1P13	45.71							
ENSG00000309923		62.85							
ENSG00000052723	SIKE1	36.90	ENSSHAG00000026566	SIKE1	4	ENSP00000060969	100	100.00	1
ENSG00000245750	DRAIC	46.46							
ENSG00000309934		47.65							
ENSG00000188011	RTP5	65.65							
ENSG00000309936		38.45							
ENSG00000310322		54.45							
ENSG00000310341		48.59							
ENSG00000309942		37.75							
ENSG00000310408		50.26							
ENSG00000254054		41.60							
ENSG00000280119		49.74							
ENSG00000288042		40.12							
ENSG00000224160	CICP10	62.63							
ENSG00000271153	RPL23AP88	49.78							
ENSG00000277842	MIR6811	58.62							
ENSG00000309952		48.67							
ENSG00000310426		36.60							
ENSG00000257585	LINC00609	39.12							
ENSG00000250538	NPY2R-AS1	35.94							
ENSG00000309953		58.08							
ENSG00000309958		38.19							
ENSG00000310433		39.18							
ENSG00000309968		50.66							
ENSG00000163359	COL6A3	44.57	ENSSHAG00000010297	COL6A3	4	ENSP00000295550	100	96.61	1
ENSG00000310455		42.19							
ENSG00000301867		42.99							
ENSG00000309969		40.80							
ENSG00000283647		41.98							
ENSG00000175893	ZDHHC21	35.69	ENSSHAG00000021164	ZDHHC21	1	ENSP00000370303	100	97.70	1
ENSG00000309971		45.90							
ENSG00000310114		37.28							
ENSG00000182783	OR2T29	39.45							
ENSG00000310150		43.27							
ENSG00000278267	MIR6859-1	61.76							
ENSG00000284332	MIR1302-2	31.16							
ENSG00000186092	OR4F5	32.06							
ENSG00000295039		36.31							
ENSG00000310152		52.96							
ENSG00000239945		48.75							
ENSG00000310171		46.40							
ENSG00000310184		39.92							
ENSG00000233750	CICP27	59.71							
ENSG00000123095	BHLHE41	48.58	ENSSHAG00000028369	BHLHE41	5	ENSP00000242728	100	100.00	1
ENSG00000222623	RNU6-1100P	39.42	ENSSHAG00000019357	U6	1	ENST00000410691		0.00	0
ENSG00000241599		43.24							
ENSG00000188558	OR2G6	38.23	ENSSHAG00000002570		3	ENSP00000493355	0	0.00	0
ENSG00000188558	OR2G6	38.23	ENSSHAG00000023552		3	ENSP00000493355	0	0.00	0
ENSG00000188558	OR2G6	38.23	ENSSHAG00000006094		3	ENSP00000493355	0	0.00	0
ENSG00000173456	RNF26	59.18	ENSSHAG00000025818	RNF26	3	ENSP00000312439	100	100.00	1
ENSG00000310188		37.19							
ENSG00000287424		37.11							
ENSG00000310189		43.44							
ENSG00000245385		57.02							
ENSG00000285151		42.58							
ENSG00000253492	CDH12P3	46.44							
ENSG00000223953	C1QTNF5	68.48							
ENSG00000253452		38.53							
ENSG00000196240	OR2T2	41.24							
ENSG00000142556	ZNF614	41.38							
ENSG00000113448	PDE4D	37.37	ENSSHAG00000016838	PDE4D	1	ENSP00000345502	100	89.17	1
ENSG00000301961		48.81							
ENSG00000295061		33.92							
ENSG00000136237	RAPGEF5	39.43	ENSSHAG00000013368	RAPGEF5	5	ENSP00000499535	75	97.39	1
ENSG00000286752		40.28							
ENSG00000295074		39.75							
ENSG00000301977		50.37							
ENSG00000197437	OR13G1	36.70							
ENSG00000248431		36.65							
ENSG00000137288	UQCC2	49.22	ENSSHAG00000007481	UQCC2	4	ENSP00000476140	100	100.00	1
ENSG00000296224		43.28							
ENSG00000123094	RASSF8	38.37	ENSSHAG00000012373	RASSF8	5	ENSP00000510086	100	100.00	1
ENSG00000221888	OR1C1	35.90							
ENSG00000233846	SELENOTP1	43.53							
ENSG00000170777	TPD52L3	41.11							
ENSG00000228198	OR2M3	35.98							
ENSG00000235718	MFRP	61.17	ENSSHAG00000028811		2	ENSP00000481824	0	0.00	0
ENSG00000304961		47.96							
ENSG00000304971		49.51							
ENSG00000310210		43.44							
ENSG00000147854	UHRF2	38.99	ENSSHAG00000023237	UHRF2	1	ENSP00000276893	75	95.68	1
ENSG00000305003		46.42							
ENSG00000184022	OR2T10	36.87							
ENSG00000295150		35.59							
ENSG00000253524		38.96							
ENSG00000233144		39.87							
ENSG00000295172		35.73							
ENSG00000266509	MIR3934	54.21							
ENSG00000305028		34.85							
ENSG00000197403	OR6N1	38.20	ENSSHAG00000007790	OR6N1	4	ENSP00000493254	100	0.00	1
ENSG00000161896	IP6K3	53.34	ENSSHAG00000007830	IP6K3	4	ENSP00000293756	100	100.00	1
ENSG00000295194		37.30							
ENSG00000305032		44.60							
ENSG00000279301	OR2T11	40.10							
ENSG00000256087	ZNF432	41.15							
ENSG00000305036		48.95							
ENSG00000258623		46.39							
ENSG00000305068		47.07							
ENSG00000198967	OR10Z1	39.04	ENSSHAG00000010631	OR10Z1	4	ENSP00000493003	50	97.33	1
ENSG00000305071		42.34							
ENSG00000254394		34.48							
ENSG00000287072		36.38							
ENSG00000163554	SPTA1	37.55	ENSSHAG00000009917	SPTA1	4	ENSP00000495214	50	99.85	1
ENSG00000305098		41.78							
ENSG00000248228	SLIT2-IT1	36.28							
ENSG00000258553	PCNX4-DT	36.52							
ENSG00000231422	LINC01516	41.54							
ENSG00000251298	TMEM184C-DT	41.09							
ENSG00000305116		38.99							
ENSG00000254123	LINC02839	35.90							
ENSG00000290014		42.96							
ENSG00000161904	LEMD2	53.17	ENSSHAG00000028642	LEMD2	4	ENSP00000293760	100	100.00	0
ENSG00000223529	EEF1A1P8	47.26							
ENSG00000251688	LINC02507	40.41							
ENSG00000305121		48.76							
ENSG00000310308		47.36							
ENSG00000186090	HTR3D	47.47	ENSSHAG00000024590		4	ENSP00000405409	50	0.00	0
ENSG00000233642	GPR158-AS1	41.74							
ENSG00000310318		53.74							
ENSG00000253320	MAILR	43.83							
ENSG00000036672	USP2	54.63	ENSSHAG00000006515	USP2	3	ENSP00000260187	100	100.00	1
ENSG00000289527		39.59							
ENSG00000269893	SNHG8	40.09							
ENSG00000286423		44.32							
ENSG00000260160		42.96							
ENSG00000197608	ZNF841	41.11							
ENSG00000305153		47.55							
ENSG00000305161		47.64							
ENSG00000305167		45.10							
ENSG00000305219		44.36							
ENSG00000204611	ZNF616	42.23							
ENSG00000305242		44.24							
ENSG00000305321		36.09							
ENSG00000197576	HOXA4	56.95	ENSSHAG00000029999	HOXA4	5	ENSP00000353151	100	100.00	1
ENSG00000289954		56.35							
ENSG00000205592	MUC19	37.47	ENSSHAG00000016997		5	ENSP00000508949	50	55.17	0
ENSG00000305405		43.59							
ENSG00000305416		51.76							
ENSG00000305433		58.76							
ENSG00000301195		47.06							
ENSG00000305440		41.98							
ENSG00000289207		55.52							
ENSG00000305475		41.51							
ENSG00000298368		52.13							
ENSG00000279655		45.27							
ENSG00000288610		54.43							
ENSG00000279429		40.11							
ENSG00000305492		40.77							
ENSG00000305493		55.05							
ENSG00000228815	MARK2P13	52.79							
ENSG00000185215	TNFAIP2	61.66	ENSSHAG00000029726	TNFAIP2	2	ENSP00000452634	100	68.48	0
ENSG00000185215	TNFAIP2	61.66	ENSSHAG00000001873		2	ENSP00000452634	100	91.65	0
ENSG00000285955		43.68							
ENSG00000271117		54.35							
ENSG00000122547	EEPD1	45.44	ENSSHAG00000025832	EEPD1	1	ENSP00000242108	50	100.00	1
ENSG00000161202	DVL3	52.92	ENSSHAG00000029583	DVL3	4	ENSP00000316054	75	95.35	1
ENSG00000305527		41.84							
ENSG00000230720	LINC02644	48.80							
ENSG00000305605		37.10							
ENSG00000267827		43.39							
ENSG00000305625		34.62							
ENSG00000305626		42.82							
ENSG00000305641		52.78							
ENSG00000305675		45.82							
ENSG00000268458		40.50							
ENSG00000290439	HSD17B7P2	39.31							
ENSG00000243680	RPL37P23	47.62							
ENSG00000295364		54.13							
ENSG00000283157		39.99							
ENSG00000196267	ZNF836	43.18							
ENSG00000295367		36.37							
ENSG00000310345		45.30							
ENSG00000310350		49.63							
ENSG00000295373		38.51							
ENSG00000253898	LINC01419	33.03							
ENSG00000295397		42.95							
ENSG00000310361		47.21							
ENSG00000295417		47.77							
ENSG00000250572		40.50							
ENSG00000310367		35.24							
ENSG00000228770		39.39							
ENSG00000310378		40.44							
ENSG00000229679		50.11							
ENSG00000310385		41.48							
ENSG00000250064		36.13							
ENSG00000132436	FIGNL1	39.61	ENSSHAG00000016672	FIGNL1	1	ENSP00000399997	100	100.00	1
ENSG00000310398		40.86							
ENSG00000310411		45.29							
