Gene stable ID	Gene name	Gene % GC content	Mouse gene stable ID	Last common ancestor with Mouse	Mouse homology type	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene	Mouse Gene-order conservation score	Mouse Whole-genome alignment coverage	Mouse orthology confidence [0 low, 1 high]
ENSG00000303078		37.06								
ENSG00000289713		50.48								
ENSG00000303104		57.07								
ENSG00000152332	UHMK1	38.32	ENSMUSG00000026667	Euarchontoglires	ortholog_one2one	99.284	99.284	100	100.00	1
ENSG00000250186		48.52								
ENSG00000303136		47.97								
ENSG00000267259	ERVE-1	47.35								
ENSG00000303188		48.50								
ENSG00000273172	LINC02091	51.93								
ENSG00000162733	DDR2	40.47	ENSMUSG00000026674	Euarchontoglires	ortholog_one2one	95.9064	96.0187	100	100.00	1
ENSG00000267659	LINC01482	41.29								
ENSG00000213605		51.60								
ENSG00000231351	WBP1P1	61.98								
ENSG00000262294	RPH3AL-AS2	54.37								
ENSG00000226114	NDUFB4P5	47.09								
ENSG00000153563	CD8A	46.90	ENSMUSG00000053977	Euarchontoglires	ortholog_one2one	49.7872	47.3684	100	100.00	0
ENSG00000303223		40.49								
ENSG00000303225		40.27								
ENSG00000236088	COX10-DT	41.00								
ENSG00000129991	TNNI3	57.72	ENSMUSG00000035458	Euarchontoglires	ortholog_one2one	92.8571	92.4171	100	100.00	1
ENSG00000169282	KCNAB1	40.34	ENSMUSG00000027827	Eutheria	ortholog_one2one	83.2936	87.0324	100	100.00	1
ENSG00000267110		62.40								
ENSG00000167646	DNAAF3	56.36	ENSMUSG00000055809	Euarchontoglires	ortholog_one2one	72.4584	66.8942	100	97.26	1
ENSG00000116044	NFE2L2	40.45	ENSMUSG00000015839	Euarchontoglires	ortholog_one2one	80.9917	82.077	100	100.00	1
ENSG00000303311		57.09								
ENSG00000214650		54.99								
ENSG00000276563		40.55								
ENSG00000075391	RASAL2	37.00	ENSMUSG00000070565	Euarchontoglires	ortholog_one2one	97.0312	96.5785	100	100.00	1
ENSG00000303333		49.21								
ENSG00000256298		45.56								
ENSG00000303349		40.68								
ENSG00000303366		43.35								
ENSG00000303382		46.13								
ENSG00000214039	LINC02418	46.56								
ENSG00000261978		53.07								
ENSG00000262061	RPH3AL-AS1	56.49								
ENSG00000303401		49.36								
ENSG00000287698		53.95								
ENSG00000303459		34.10								
ENSG00000200879	SNORD14E	44.71	ENSMUSG00002076818	Eutheria	ortholog_one2one	82.3529	77.7778		100.00	1
ENSG00000207118	SNORD14D	43.68	ENSMUSG00000118706	Eutheria	ortholog_one2one	90.8046	91.8605		100.00	1
ENSG00000202252	SNORD14C	44.32	ENSMUSG00000119805	Eutheria	ortholog_one2one	73.8636	75.5814		100.00	1
ENSG00000166250	CLMP	45.02	ENSMUSG00000032024	Euarchontoglires	ortholog_one2one	92.7614	92.7614	100	100.00	1
ENSG00000262920		61.77								
ENSG00000303473		56.94								
ENSG00000257398		42.38								
ENSG00000267577	DNAAF3-AS1	53.91								
ENSG00000264589	MAPT-AS1	51.80								
ENSG00000239137		48.08								
ENSG00000129990	SYT5	56.23	ENSMUSG00000004961	Euarchontoglires	ortholog_one2one	91.1917	91.1917	100	100.00	1
ENSG00000270575		42.39								
ENSG00000213058		53.78								
ENSG00000303271		56.34								
ENSG00000264809	Metazoa_SRP	51.27								
ENSG00000303280		46.58								
ENSG00000240021	TEX35	48.37	ENSMUSG00000026592	Euarchontoglires	ortholog_one2one	47.2103	52.6316	75	93.49	0
ENSG00000303296		40.51								
ENSG00000290978		58.46								
ENSG00000255342		44.27								
ENSG00000254710		44.15								
ENSG00000200496	U8	47.01	ENSMUSG00002075829	Theria	ortholog_many2many	54.4776	62.3932		0.00	0
ENSG00000200496	U8	47.01	ENSMUSG00000089473	Theria	ortholog_many2many	65.6716	66.6667		0.00	0
ENSG00000200496	U8	47.01	ENSMUSG00000089313	Theria	ortholog_many2many	70.1493	69.6296		0.00	0
ENSG00000254407	PHB1P17	44.55								
ENSG00000255091		58.47								
ENSG00000255041		47.59								
ENSG00000255519		53.96								
ENSG00000256008	CABP1-DT	50.58								
ENSG00000256813	CCDC86-AS1	54.88								
ENSG00000110104	CCDC86	54.70	ENSMUSG00000024732	Euarchontoglires	ortholog_one2one	70.2778	59.3897	100	96.83	1
ENSG00000303298		49.51								
ENSG00000303424		46.48								
ENSG00000303555		56.75								
ENSG00000303564		47.01								
ENSG00000303542		51.33								
ENSG00000257191		34.30								
ENSG00000303583		42.84								
ENSG00000293480	TCAM1P	47.85								
ENSG00000183134	PTGDR2	56.64	ENSMUSG00000034117	Euarchontoglires	ortholog_one2one	76.4557	79.0576	100	100.00	1
ENSG00000258815	LINC02820	34.69								
ENSG00000149506	ZP1	55.34	ENSMUSG00000024734	Euarchontoglires	ortholog_one2one	65.8307	67.4157	100	99.94	1
ENSG00000213057	C1orf220	49.25								
ENSG00000201347	RNA5SP69	52.14								
ENSG00000238232		45.49								
ENSG00000196660	SLC30A10	39.86	ENSMUSG00000026614	Eutheria	ortholog_one2one	78.1443	80.6383	100	100.00	1
ENSG00000080031	PTPRH	52.64	ENSMUSG00000035429	Theria	ortholog_one2one	50.852	58.3934	100	95.99	1
ENSG00000303641		47.24								
ENSG00000213373	LINC00671	49.03								
ENSG00000110107	PRPF19	46.54	ENSMUSG00000024735	Euarchontoglires	ortholog_one2one	99.4048	99.4048	100	100.00	1
ENSG00000252086	RNA5SP76	48.28								
ENSG00000154380	ENAH	38.55	ENSMUSG00000022995	Euarchontoglires	ortholog_one2one	87.3684	61.9403	75	100.00	1
ENSG00000293588		41.59								
ENSG00000249786	EAF1-AS1	44.65								
ENSG00000303591		40.82								
ENSG00000258086	GPR84-AS1	47.67								
ENSG00000288654		48.72								
ENSG00000293553		48.17								
ENSG00000265218		44.22								
ENSG00000169814	BTD	39.83	ENSMUSG00000021900	Euarchontoglires	ortholog_one2one	84.3212	83.3648	100	100.00	1
ENSG00000264066		51.00								
ENSG00000293669		50.58								
ENSG00000110108	TMEM109	51.12	ENSMUSG00000034659	Euarchontoglires	ortholog_one2one	75.3086	75.3086	100	100.00	1
ENSG00000286230		51.67								
ENSG00000267649		48.41								
ENSG00000180089	TMEM86B	64.28	ENSMUSG00000045282	Euarchontoglires	ortholog_one2one	65.9292	65.9292	100	100.00	1
ENSG00000109881	CCDC34	37.32	ENSMUSG00000027160	Euarchontoglires	ortholog_one2one	69.1689	70.2997	100	100.00	1
ENSG00000276570		63.67								
ENSG00000275519	MIR6804	67.65								
ENSG00000278328	MIR6802	63.08								
ENSG00000278264	MIR6803	69.23								
ENSG00000105426	PTPRS	52.47	ENSMUSG00000013236	Euarchontoglires	ortholog_one2one	92.2485	94.2318	75	99.58	1
ENSG00000162676	GFI1	53.67	ENSMUSG00000029275	Eutheria	ortholog_one2one	87.6777	87.4705	100	100.00	1
ENSG00000289854		50.13								
ENSG00000205213	LGR4	39.09	ENSMUSG00000050199	Euarchontoglires	ortholog_one2one	92.9548	92.9548	100	100.00	1
ENSG00000213963		39.91								
ENSG00000303642		48.13								
ENSG00000303664		38.26								
ENSG00000258234		36.56								
ENSG00000206560	ANKRD28	37.11	ENSMUSG00000014496	Eutheria	ortholog_one2one	94.7368	97.4359	100	100.00	1
ENSG00000303735		47.44								
ENSG00000236457		50.00								
ENSG00000303687		39.29								
ENSG00000303778		51.45								
ENSG00000303780		44.41								
ENSG00000290457		42.87								
ENSG00000236333	TRHDE-AS1	38.18								
ENSG00000233954	UQCRHL	46.93	ENSMUSG00000063882	Euarchontoglires	ortholog_one2many	86.8132	88.764	0	0.00	0
ENSG00000303786		50.95								
ENSG00000282317		48.85								
ENSG00000303800		43.66								
ENSG00000287601		44.67								
ENSG00000203667	COX20	38.72	ENSMUSG00000026500	Eutheria	ortholog_one2one	80.5085	81.1966	100	100.00	1
ENSG00000303824		54.23								
ENSG00000303842		40.06								
ENSG00000303847		58.43								
ENSG00000303871		52.26								
ENSG00000303893		70.15								
ENSG00000303915		69.27								
ENSG00000303932		45.40								
ENSG00000254862	LGR4-AS1	41.16								
ENSG00000304087		64.00								
ENSG00000304090		40.57								
ENSG00000264791		42.22								
ENSG00000242527		48.39								
ENSG00000293350		39.46								
ENSG00000148943	LIN7C	36.98	ENSMUSG00000027162	Euarchontoglires	ortholog_one2one	100	100	100	100.00	1
ENSG00000081985	IL12RB2	41.73	ENSMUSG00000018341	Euarchontoglires	ortholog_one2one	66.9374	66.0183	75	100.00	1
ENSG00000303703		35.73								
ENSG00000303706		38.80								
ENSG00000304124		60.69								
ENSG00000296960		54.18								
ENSG00000115758	ODC1	45.53	ENSMUSG00000011179	Eutheria	ortholog_one2one	90.6725	90.6725	50	100.00	1
ENSG00000303715		39.68								
ENSG00000274447		65.17								
ENSG00000304133		41.51								
ENSG00000303725		38.71								
ENSG00000295263		56.13								
ENSG00000257940		35.13								
ENSG00000295242		56.04								
ENSG00000266469		48.48								
ENSG00000310576	FAM174C	63.36	ENSMUSG00000035595	Euarchontoglires	ortholog_one2one	54.5455	66.6667	100	93.03	1
ENSG00000303768		34.35								
ENSG00000245573	BDNF-AS	39.46								
ENSG00000303785		35.54								
ENSG00000304198		47.56								
ENSG00000256706		52.76								
ENSG00000265799		50.00								
ENSG00000257253		51.08								
ENSG00000304233		40.87								
ENSG00000304239		50.90								
ENSG00000304297		43.75								
ENSG00000280136		43.53								
ENSG00000303870		46.64								
ENSG00000228300	FAM174C	61.76								
ENSG00000121410	A1BG	55.80	ENSMUSG00000022347	Eutheria	ortholog_one2one	45.4545	43.9453	0	0.00	0
ENSG00000257221		47.42								
ENSG00000253102		51.28								
ENSG00000266962	HSD17B1-AS1	63.58								
ENSG00000229980	TOB1-AS1	48.23								
ENSG00000255618	LINC02440	55.09								
ENSG00000303924		42.20								
ENSG00000303936		53.37								
ENSG00000301022		61.00								
ENSG00000267159		60.83								
ENSG00000281333		37.73								
ENSG00000306406		60.12								
ENSG00000304458		53.08								
ENSG00000304465		41.68								
ENSG00000303963		36.75								
ENSG00000304569		42.29								
ENSG00000257557	PPP1R12A-AS1	39.77								
ENSG00000236838		48.83								
ENSG00000185013	NT5C1B	36.93	ENSMUSG00000020622	Euarchontoglires	ortholog_one2one	75.4545	65.7686	100	100.00	1
ENSG00000304643		62.75								
ENSG00000304681		46.31								
ENSG00000304027		34.64								
ENSG00000304045		41.12								
ENSG00000250748	MSRB3-AS1	40.40								
ENSG00000304693		53.90								
ENSG00000235979		46.13								
ENSG00000207815	MIR563	44.30								
ENSG00000093167	LRRFIP2	38.60	ENSMUSG00000032497	Euarchontoglires	ortholog_one2one	90.2913	90.1662	50	100.00	1
ENSG00000304106		35.39								
ENSG00000256268	LINC02454	39.35								
ENSG00000263412	NFE2L1-DT	52.25								
ENSG00000233757	ZNF892	41.52	ENSMUSG00000066838	Vertebrata	ortholog_one2many	27.5862	34.6154	0	0.00	0
ENSG00000233757	ZNF892	41.52	ENSMUSG00000063535	Vertebrata	ortholog_one2many	27.2031	30.1486	0	0.00	0
ENSG00000233757	ZNF892	41.52	ENSMUSG00000062116	Vertebrata	ortholog_one2many	25.4789	31.9712	0	0.00	0
ENSG00000071054	MAP4K4	41.04	ENSMUSG00000026074	Euarchontoglires	ortholog_one2one	87.789	98.1422	100	100.00	1
ENSG00000304126		38.23								
ENSG00000304132		51.42								
ENSG00000255866		41.99								
ENSG00000304144		48.50								
ENSG00000304153		42.36								
ENSG00000256888	LINC02366	37.10								
ENSG00000265126		60.30								
ENSG00000291022		40.52								
ENSG00000162551	ALPL	51.62	ENSMUSG00000028766	Euarchontoglires	ortholog_one2one	89.8855	89.8855	100	100.00	1
ENSG00000262869		53.35								
ENSG00000289510		42.49								
ENSG00000304865		68.60								
ENSG00000304881		46.67								
ENSG00000304178		49.22								
ENSG00000304897		47.15								
ENSG00000304188		43.68								
ENSG00000230258		38.21								
ENSG00000304192		55.13								
ENSG00000293398		42.52								
ENSG00000267603	LINC01028	38.06								
ENSG00000304946		35.31								
ENSG00000291175		43.36								
ENSG00000304204		33.82								
ENSG00000304211		38.38								
ENSG00000304223		44.03								
ENSG00000286591		40.95								
ENSG00000289715		47.60								
ENSG00000304246		54.18								
ENSG00000136634	IL10	48.26	ENSMUSG00000016529	Eutheria	ortholog_one2one	73.0337	73.0337	100	100.00	1
ENSG00000304273		43.29								
ENSG00000257893	LINC02404	37.05								
ENSG00000278483	MIR8087	44.87								
ENSG00000304308		35.23								
ENSG00000212289	RNA5SP339	44.26								
ENSG00000240036		46.28								
ENSG00000304322		44.05								
ENSG00000304381		42.36								
ENSG00000176697	BDNF	40.25	ENSMUSG00000048482	Eutheria	ortholog_one2one	97.5708	83.391	100	100.00	1
ENSG00000304394		36.57								
ENSG00000267198		43.90								
ENSG00000304398		37.53								
ENSG00000304414		55.91								
ENSG00000304421		37.81								
ENSG00000257660	ADCY6-DT	51.12								
ENSG00000000971	CFH	35.08								
ENSG00000304454		51.60								
ENSG00000187833	C2orf78	42.94	ENSMUSG00000072259	Euarchontoglires	ortholog_one2many	43.9262	47.2579	0	0.00	0
ENSG00000187833	C2orf78	42.94	ENSMUSG00000060565	Euarchontoglires	ortholog_one2many	44.1432	47.6023	0	0.00	0
ENSG00000187833	C2orf78	42.94	ENSMUSG00000053742	Euarchontoglires	ortholog_one2many	45.3362	48.7179	0	0.79	0
ENSG00000187833	C2orf78	42.94	ENSMUSG00000091692	Euarchontoglires	ortholog_one2many	36.6594	46.7497	0	0.00	0
ENSG00000187833	C2orf78	42.94	ENSMUSG00000048312	Euarchontoglires	ortholog_one2many	34.4902	45.8213	0	0.00	0
ENSG00000304462		39.02								
ENSG00000304492		65.83								
ENSG00000173699	SPATA3	49.09	ENSMUSG00000026226	Boreoeutheria	ortholog_one2one	42.1875	24.3243	100	100.00	0
ENSG00000258763		39.53								
ENSG00000304995		42.81								
ENSG00000285668		57.41								
ENSG00000305079		40.83								
ENSG00000305082		48.68								
ENSG00000305083		41.90								
ENSG00000255496		40.94								
ENSG00000273098		43.30								
ENSG00000177447	CBX3P1	37.91								
ENSG00000224411	HSP90AA2P	41.80								
ENSG00000255094		35.87								
ENSG00000305138		47.42								
ENSG00000121621	KIF18A	33.97	ENSMUSG00000027115	Euarchontoglires	ortholog_one2one	75.6125	76.6366	100	100.00	1
ENSG00000305155		60.49								
ENSG00000305211		50.90								
ENSG00000293416	PRSS46P	43.08								
ENSG00000256442		55.92								
ENSG00000283428	CCDC195	39.91	ENSMUSG00000110100	Euarchontoglires	ortholog_one2one	57.2139	58.3756	100	100.00	1
ENSG00000305214		34.85								
ENSG00000305227		49.70								
ENSG00000288658	RNF228	46.84	ENSMUSG00000118426	Euarchontoglires	ortholog_one2one	83.4783	82.2857	100	100.00	1
ENSG00000293417		53.24								
ENSG00000213115		48.41								
ENSG00000229782	SPNS2-AS1	56.06								
ENSG00000200650	RNA5SP114	54.87								
ENSG00000293418		48.26								
ENSG00000207951	MIR561	45.36								
ENSG00000160808	MYL3	53.82	ENSMUSG00000059741	Euarchontoglires	ortholog_one2one	95.8974	91.6667	100	100.00	1
ENSG00000144366	GULP1	35.36	ENSMUSG00000056870	Eutheria	ortholog_one2one	92.4342	92.4342	50	100.00	1
ENSG00000304534		47.19								
ENSG00000262823		56.03								
ENSG00000304536		38.10								
ENSG00000304548		44.30								
ENSG00000267491		49.99								
ENSG00000257443	LRIG3-DT	36.91								
ENSG00000305265		48.79								
ENSG00000289070		50.31								
ENSG00000267416	HEATR6-DT	43.94								
ENSG00000207874	MIR610	40.62								
ENSG00000271332	ATP5MGP8	44.97								
ENSG00000305285		53.67								
ENSG00000256824		58.74								
ENSG00000256341		49.31								
ENSG00000293515	WFDC21P	44.01								
ENSG00000126500	FLRT1	58.17	ENSMUSG00000047787	Euarchontoglires	ortholog_one2one	96.1424	96.1424	100	100.00	1
ENSG00000256281		43.83								
ENSG00000257087		52.33								
ENSG00000255903	RPL12P46	48.21								
ENSG00000239153		47.12								
ENSG00000260254		47.51								
ENSG00000279818		46.05								
ENSG00000255893		39.22								
ENSG00000166575	TMEM135	36.37	ENSMUSG00000039428	Euarchontoglires	ortholog_one2one	91.9214	91.9214	100	100.00	1
ENSG00000010256	UQCRC1	53.04	ENSMUSG00000025651	Euarchontoglires	ortholog_one2one	88.75	88.75	100	100.00	1
ENSG00000304574		50.42								
ENSG00000304598		39.77								
ENSG00000305306		60.82								
ENSG00000304623		52.55								
ENSG00000244184	PELP1-DT	49.94								
ENSG00000304668		41.54								
ENSG00000304687		38.12								
ENSG00000305391		47.84								
ENSG00000304709		42.33								
ENSG00000304735		43.63								
ENSG00000305438		42.72								
ENSG00000304784		40.63								
ENSG00000305471		45.58								
ENSG00000304788		46.28								
ENSG00000305489		59.90								
ENSG00000293176	RPSAP52	41.94								
ENSG00000288036		37.35								
ENSG00000305503		56.48								
ENSG00000304812		54.88								
ENSG00000305517		37.70								
ENSG00000304833		51.78								
ENSG00000305571		55.72								
ENSG00000304866		37.14								
ENSG00000151779	NBAS	38.12	ENSMUSG00000020576	Euarchontoglires	ortholog_one2one	85.3226	85.8659	100	100.00	1
ENSG00000305587		51.62								
ENSG00000305593		54.71								
ENSG00000257083		38.18								
ENSG00000270510		34.72								
ENSG00000305596		48.19								
ENSG00000254582	PSMA2P1	40.71								
ENSG00000305621		39.79								
ENSG00000255391		41.99								
ENSG00000236819	LINC01563	45.09								
ENSG00000279701		34.44								
ENSG00000288538		48.16								
ENSG00000293272		48.27								
ENSG00000254649		43.18								
ENSG00000255363	LINC02757	50.81								
ENSG00000305678		44.45								
ENSG00000227274	MYOCD-AS1	40.36								
ENSG00000236304		57.00								
ENSG00000305819		41.86								
ENSG00000164078	MST1R	55.79	ENSMUSG00000032584	Euarchontoglires	ortholog_one2one	74.1429	75.3266	100	100.00	1
ENSG00000254688		44.28								
ENSG00000305827		44.46								
ENSG00000304888		37.59								
ENSG00000203258		47.13								
ENSG00000291140	AMZ2P1	41.53								
ENSG00000251381	LINC00958	43.59								
ENSG00000304890		37.39								
ENSG00000289697		34.93								
ENSG00000304913		40.66								
ENSG00000304986		42.64								
ENSG00000256884		51.06								
ENSG00000257815	PRANCR	38.91								
ENSG00000254670	RASSF10-DT	42.15								
ENSG00000054523	KIF1B	42.04	ENSMUSG00000063077	Eutheria	ortholog_one2one	97.0264	97.0264	100	100.00	1
ENSG00000165973	NELL1	38.29	ENSMUSG00000055409	Eutheria	ortholog_one2one	93.3333	93.3333	100	100.00	1
ENSG00000001617	SEMA3F	57.74	ENSMUSG00000034684	Euarchontoglires	ortholog_one2one	92.6115	96.4191	100	100.00	1
ENSG00000305838		53.45								
ENSG00000305841		40.38								
ENSG00000305936		50.44								
ENSG00000305964		61.10								
ENSG00000306032		58.04								
ENSG00000287539		47.97								
ENSG00000306108		60.06								
ENSG00000306125		58.34								
ENSG00000306126		39.96								
ENSG00000224713		54.18								
ENSG00000306136		51.26								
ENSG00000214546		56.74								
ENSG00000277738		37.79								
ENSG00000289218		35.65								
ENSG00000234477		41.13								
ENSG00000306146		44.69								
ENSG00000306162		55.68								
ENSG00000290810	YWHAEP7	42.95								
ENSG00000257139	LINC02821	37.33								
ENSG00000305156		41.33								
ENSG00000257750	LINC02445	34.51								
ENSG00000305218		36.97								
ENSG00000305243		41.10								
ENSG00000257433	RPAP3-DT	50.38								
ENSG00000306167		46.52								
ENSG00000275173		42.29								
ENSG00000262133		53.23								
ENSG00000306201		41.98								
ENSG00000306241		45.27								
ENSG00000306245		39.89								
ENSG00000306265		48.44								
ENSG00000306291		54.09								
ENSG00000264666		49.36								
ENSG00000305288		51.28								
ENSG00000306320		56.94								
ENSG00000305310		40.45								
ENSG00000306341		48.70								
ENSG00000293025		46.14								
ENSG00000305319		41.81								
